Source,Country,ISO3,ISO2,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,Eval_UNIT,IU_NAME_reported,IU_ID_reported,IU_NAME_2018_spatial,IU_id_2018_spatial,Sub_District,Subdistrict_ID,LocationName,SiteID,LocationType,longitude,latitude,Georeliability,SurveyYear,SurveyMonth,Age_start,Age_end,Survey_type,Diagnostic_type,Diagnostic_method,dgx_level,Examined,Positive,Prevalence,Perc_HighInfection,Perc_ModerateInfection,Species,SpeciesType,Quality,Dups,best_prev,serial_number,citation,publication_year,Composite_IU_ID
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kiloolo,19651,,32.133000000000003,1.627,3,2013,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,36546,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kisaalizi,19652,,32.448,1.5309999999999999,1,2013,,null,null,,Serological,CCA,4,50,11,22,null,null,mansoni,intestinal,3,0,1,36554,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyabutaiyka,19653,,32.466999999999999,1.083,3,2013,,null,null,,Serological,CCA,4,50,14,28,null,null,mansoni,intestinal,3,0,1,36449,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyakadoko,19654,,32.530000000000001,1.359,1,2013,,null,null,,Serological,CCA,4,50,4,8,null,null,mansoni,intestinal,3,0,1,36452,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyalusaka,19656,,32.732999999999997,1.349,1,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,3,1,36559,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyalusaka,19655,,32.732999999999997,1.349,1,1997,,null,null,,Parasitological,Kato-Katz,1,44,2,4.5499999999999998,null,null,mansoni,intestinal,3,3,0,37172,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Kampala,49759,,,Kyambogo,19657,,32.628999999999998,0.34699999999999998,1,2013,,null,null,,Serological,CCA,4,50,4,8,null,null,mansoni,intestinal,3,0,1,36550,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyankonwa,19658,,32.463999999999999,1.1859999999999999,3,2013,,null,null,,Serological,CCA,4,50,7,14,null,null,mansoni,intestinal,3,0,1,36450,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyebisire,19659,,32.421999999999997,1.5489999999999999,3,2013,,null,null,,Serological,CCA,4,50,39,78,null,null,mansoni,intestinal,3,0,1,36551,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Kyeyindula,19660,,32.505000000000003,1.069,1,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,36447,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwabiyata,19661,,32.375999999999998,1.512,1,2013,,null,null,,Serological,CCA,4,50,14,28,null,null,mansoni,intestinal,3,0,1,36455,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwampanga C/U,19662,,32.509,1.504,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,14,28,null,null,mansoni,intestinal,1,3,1,37152,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwampanga C/U,63828,,32.509,1.504,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,12,24,null,null,mansoni,intestinal,1,3,0,37156,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwampanga R/C,19664,,32.509,1.504,1,2013,,null,null,,Serological,CCA,4,50,16,32,null,null,mansoni,intestinal,3,3,1,36545,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwampanga R/C,19663,,32.509,1.504,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,3,6,null,null,mansoni,intestinal,1,2,0,37144,,null,AUGA0520849791
GAHI,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwampanga,UGA0016,,32.504399999999997,1.50563,3,1998,,7,12,,Parasitological,Kato-Katz,1,58,6,10.34,null,null,mansoni,intestinal,3,2,1,78468,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Lwanjuki,19665,,32.515000000000001,1.0740000000000001,1,2013,,null,null,,Serological,CCA,4,50,14,28,null,null,mansoni,intestinal,3,0,1,36539,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Mubende,49790,,,Mayirikiti,19666,,31.638999999999999,0.59299999999999997,1,2013,,null,null,,Serological,CCA,4,50,11,22,null,null,mansoni,intestinal,3,0,1,36456,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Mbalye P/S,19668,,32.549999999999997,1.3169999999999999,1,2011,,null,null,,Parasitological,Kato-Katz,1,50,1,2,null,null,mansoni,intestinal,1,2,1,37142,,null,AUGA0520849791
GAHI,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Mbalye Rc,UGA0016,,32.546700000000001,1.3041199999999999,3,1998,,8,13,,Parasitological,Kato-Katz,1,62,0,0,null,null,mansoni,intestinal,3,2,1,78530,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Mbalye,19667,,32.546999999999997,1.304,3,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,36408,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Migyera Umea,19669,,32.259,1.407,3,2013,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,36549,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Molwe,19670,,32.481000000000002,1.3640000000000001,3,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,36443,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Moone Com,19673,,32.276969999999999,1.6372100000000001,3,2011,,null,null,,Parasitological,Kato-Katz,1,50,6,12,null,null,mansoni,intestinal,1,0,1,37150,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Moone,19672,,32.277000000000001,1.637,3,2013,,null,null,,Serological,CCA,4,50,35,70,null,null,mansoni,intestinal,3,3,1,36329,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Moone,19671,,32.277000000000001,1.637,3,1997,,null,null,,Parasitological,Kato-Katz,1,134,38,28.359999999999999,null,null,mansoni,intestinal,3,3,0,37143,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Mulungi Omu,19674,,32.487000000000002,1.012,1,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,36558,,null,AUGA0520849791
GAHI,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nabiswera,UGA0016,,32.270000000000003,1.4690000000000001,1,1998,,8,14,,Parasitological,Kato-Katz,1,62,0,0,null,null,mansoni,intestinal,3,2,1,78476,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakasongola Barracks,19675,,32.463999999999999,1.3120000000000001,1,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,36453,,null,AUGA0520849791
GAHI,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakasongola,UGA0016,,32.463999999999999,1.3120000000000001,1,1998,,8,13,,Parasitological,Kato-Katz,1,60,2,3.3300000000000001,null,null,mansoni,intestinal,3,2,1,78314,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakatuba,19676,,32.645000000000003,1.343,3,2013,,null,null,,Serological,CCA,4,50,2,4,null,null,mansoni,intestinal,3,0,1,36446,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakatubba P/S,19677,,32.644799999999996,1.3428100000000001,3,2011,,null,null,,Parasitological,Kato-Katz,1,48,2,4.1699999999999999,null,null,mansoni,intestinal,1,3,1,37166,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakatubba P/S,63834,,32.644799999999996,1.3428100000000001,3,2011,,null,null,,Parasitological,Kato-Katz,1,48,1,2.0800000000000001,null,null,mansoni,intestinal,1,3,0,37174,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakayonza C/U,19678,,32.399999999999999,1.4830000000000001,1,2013,,null,null,,Serological,CCA,4,50,1,2,null,null,mansoni,intestinal,3,0,1,36445,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Nakitoma,19679,,32.091000000000001,1.53,1,2013,,null,null,,Serological,CCA,4,50,7,14,null,null,mansoni,intestinal,3,0,1,36412,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Namiikka,19680,,32.406999999999996,1.51,3,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,36547,,null,AUGA0520849791
GAHI,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Namikka,UGA0016,,32.406300000000002,1.51023,3,1998,,7,12,,Parasitological,Kato-Katz,1,63,0,0,null,null,mansoni,intestinal,3,2,1,78388,"Kabatereine NB, Tukahebwa EM, Kazibwe F, Twa-Twa JM, Barenzi JF, Zaramba S, Stothard JR, Fenwick A, Brooker S (2005) Soil-transmitted helminthiasis in Uganda: epidemiology and cost of control. Trop Med Int Health, 10:1187-1189.",2005,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Namukago,19682,,32.460999999999999,1.5169999999999999,1,2013,,null,null,,Serological,CCA,4,50,7,14,null,null,mansoni,intestinal,3,3,1,36405,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Namukago,63836,,32.460999999999999,1.5169999999999999,1,2011,,null,null,,Parasitological,Kato-Katz,1,49,1,2.04,null,null,mansoni,intestinal,1,2,0,37140,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,,null,,,Rwampanga,19683,,null,null,99,1997,,null,null,,Parasitological,Kato-Katz,1,132,29,21.969999999999999,null,null,mansoni,intestinal,3,0,1,37173,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Saasira,19684,,32.420000000000002,1.329,3,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,36406,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Sikye,19685,,32.383000000000003,1.333,1,2013,,null,null,,Serological,CCA,4,50,11,22,null,null,mansoni,intestinal,3,0,1,36540,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Wabisiisa,19686,,32.383000000000003,1.2,3,2013,,null,null,,Serological,CCA,4,50,19,38,null,null,mansoni,intestinal,3,0,1,36553,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,,null,,,Walukunyo,19687,,null,null,99,2013,,null,null,,Serological,CCA,4,50,0,0,null,null,mansoni,intestinal,3,0,1,36560,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Wampiti,19688,,32.529000000000003,1.254,1,2013,,null,null,,Serological,CCA,4,50,21,42,null,null,mansoni,intestinal,3,0,1,36448,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Central Region,5208,Nakasongola,49791,null,NAKASONGOLA,49791,Nakasongola,49791,,,Zengebe,19689,,32.517000000000003,1.4830000000000001,1,2011,,null,null,,Parasitological,Kato-Katz,1,51,8,15.69,null,null,mansoni,intestinal,1,2,1,37161,,null,AUGA0520849791
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Bubutya Moslem,19701,,33.743000000000002,0.749,3,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,36482,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,,null,,,Budaba,19702,,null,null,99,2013,,null,null,,Serological,CCA,4,50,11,22,null,null,mansoni,intestinal,3,0,1,36467,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Budonda,19703,,33.768000000000001,0.79400000000000004,3,2013,,null,null,,Serological,CCA,4,50,9,18,null,null,mansoni,intestinal,3,0,1,36587,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Budwapa,19704,,33.561,0.83199999999999996,1,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,36469,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Bugiri,49718,,,Bugiri Sda,19705,,33.746000000000002,0.56699999999999995,1,2013,,null,null,,Serological,CCA,4,59,5,8.4700000000000006,null,null,mansoni,intestinal,3,0,1,36484,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Busia,49723,,,Bugwe,19706,,34.020000000000003,0.40400000000000003,1,2013,,null,null,,Serological,CCA,4,50,21,42,null,null,mansoni,intestinal,3,0,1,36458,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Bunangwe,19707,,33.716000000000001,0.85399999999999998,3,2013,,null,null,,Serological,CCA,4,50,24,48,null,null,mansoni,intestinal,3,0,1,36471,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Bunyagwe,19708,,33.588999999999999,0.82099999999999995,1,2013,,null,null,,Serological,CCA,4,50,13,26,null,null,mansoni,intestinal,3,0,1,36586,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,,null,,,Bunyikira,19709,,null,null,99,2013,,null,null,,Serological,CCA,4,50,20,40,null,null,mansoni,intestinal,3,0,1,36479,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Busia,49723,,,Buwalira,19710,,34.088999999999999,0.39000000000000001,1,2013,,null,null,,Serological,CCA,4,50,18,36,null,null,mansoni,intestinal,3,0,1,36468,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Iganga,49738,,,Buyanga,19711,,33.612000000000002,0.64800000000000002,3,2013,,null,null,,Serological,CCA,4,50,21,42,null,null,mansoni,intestinal,3,4,1,36470,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Irondo,19712,,33.695,0.95499999999999996,1,2008,,null,null,,Parasitological,Kato-Katz,1,61,0,0,null,null,mansoni,intestinal,1,4,1,37179,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Irwaniro,19713,,33.76661,0.87482000000000004,3,2008,,null,null,,Parasitological,Kato-Katz,1,66,1,1.52,null,null,mansoni,intestinal,1,4,1,37177,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Isegero,19714,,33.634999999999998,0.82199999999999995,1,2013,,null,null,,Serological,CCA,4,50,6,12,null,null,mansoni,intestinal,3,0,1,36481,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Ivukula,19715,,33.622,0.93799999999999994,1,2013,,null,null,,Serological,CCA,4,50,25,50,null,null,mansoni,intestinal,3,0,1,36472,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kalamira,19716,,33.706000000000003,0.85899999999999999,1,2013,,null,null,,Serological,CCA,4,50,20,40,null,null,mansoni,intestinal,3,0,1,36457,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kamudoke,19717,,33.640999999999998,0.94299999999999995,3,2013,,null,null,,Serological,CCA,4,50,20,40,null,null,mansoni,intestinal,3,0,1,36460,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kategere,19718,,33.728000000000002,0.90400000000000003,3,2013,,null,null,,Serological,CCA,4,60,6,10,null,null,mansoni,intestinal,3,0,1,36477,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Kibaale,49820,,,Kibaale,19719,,31.077999999999999,0.76800000000000002,1,2013,,null,null,,Serological,CCA,4,50,16,32,null,null,mansoni,intestinal,3,0,1,36473,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,,null,,,Kibenge,19720,,null,null,99,2013,,null,null,,Serological,CCA,4,50,5,10,null,null,mansoni,intestinal,3,0,1,36478,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kirongo,19721,,33.637,0.97499999999999998,1,2008,,null,null,,Parasitological,Kato-Katz,1,68,3,4.4100000000000001,null,null,mansoni,intestinal,1,4,1,37178,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kisiiro,19722,,33.813000000000002,0.70933000000000002,3,2008,,null,null,,Parasitological,Kato-Katz,1,66,3,4.5499999999999998,null,null,mansoni,intestinal,1,4,1,37181,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kisowozi,19723,,33.649999999999999,1.01667,3,2008,,null,null,,Parasitological,Kato-Katz,1,67,3,4.4800000000000004,null,null,mansoni,intestinal,1,4,1,37183,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Kizuba,19724,,33.761920000000003,0.84804999999999997,3,2008,,null,null,,Parasitological,Kato-Katz,1,65,0,0,null,null,mansoni,intestinal,1,4,1,37175,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Kibuku,49763,,,Lwatama,19725,,33.716999999999999,1.0169999999999999,1,2013,,null,null,,Serological,CCA,4,50,19,38,null,null,mansoni,intestinal,3,0,1,36463,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Mazuba,19726,,33.728470000000002,0.93464000000000003,3,2008,,null,null,,Parasitological,Kato-Katz,1,66,7,10.609999999999999,null,null,mansoni,intestinal,1,4,1,37176,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nabinyonyi,19727,,33.649999999999999,0.91700000000000004,1,2013,,null,null,,Serological,CCA,4,60,12,20,null,null,mansoni,intestinal,3,0,1,36485,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Budaka,49716,,,Nabweyo,19728,,33.915999999999997,1.012,1,2013,,null,null,,Serological,CCA,4,50,12,24,null,null,mansoni,intestinal,3,0,1,36607,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nakawonzo,19729,,33.655000000000001,0.78300000000000003,3,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,0,1,36609,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nakazinga,19730,,33.783000000000001,0.75,1,2008,,null,null,,Parasitological,Kato-Katz,1,62,0,0,null,null,mansoni,intestinal,1,4,1,37182,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nakisi,19731,,33.689999999999998,0.81499999999999995,3,2013,,null,null,,Serological,CCA,4,50,7,14,null,null,mansoni,intestinal,3,0,1,36461,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nalende,19732,,33.703000000000003,0.72899999999999998,3,2013,,null,null,,Serological,CCA,4,50,5,10,null,null,mansoni,intestinal,3,0,1,36483,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Namakoko,19733,,33.585000000000001,0.84699999999999998,1,2013,,null,null,,Serological,CCA,4,50,25,50,null,null,mansoni,intestinal,3,0,1,36480,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Namutumba,19734,,33.686,0.83599999999999997,1,2013,,null,null,,Serological,CCA,4,50,15,30,null,null,mansoni,intestinal,3,0,1,36608,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Namuwondo Com,19735,,33.664099999999998,0.74585000000000001,3,2008,,null,null,,Parasitological,Kato-Katz,1,77,2,2.6000000000000001,null,null,mansoni,intestinal,1,0,1,37180,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Iganga,49738,,,Nawandyo,19736,,33.398000000000003,0.82899999999999996,3,2013,,null,null,,Serological,CCA,4,50,18,36,null,null,mansoni,intestinal,3,4,1,36585,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nawankofu,19737,,33.716000000000001,0.73299999999999998,1,2013,,null,null,,Serological,CCA,4,50,8,16,null,null,mansoni,intestinal,3,0,1,36459,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nawansekese,19738,,33.695,0.88900000000000001,1,2013,,null,null,,Serological,CCA,4,58,11,18.969999999999999,null,null,mansoni,intestinal,3,0,1,36474,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,,null,,,Ngongwe,19739,,null,null,99,2013,,null,null,,Serological,CCA,4,50,10,20,null,null,mansoni,intestinal,3,0,1,36610,,null,AUGA0520949792
AFRO,Uganda,UGA,UG,Eastern Region,5209,Namutumba,49792,null,NAMUTUMBA,49792,Namutumba,49792,,,Nsoola,19740,,33.697000000000003,0.93899999999999995,3,2013,,null,null,,Serological,CCA,4,60,21,35,null,null,mansoni,intestinal,3,0,1,36462,,null,AUGA0520949792
